tier,track,primary_track,paper_id,year,venue,title,overview_path,tags
REFERENCE,Curated reference,Robotics-enabling 3D perception,pr-0077,2025,ICLR,3D-SPATIAL MULTIMODAL MEMORY,./2025/ICLR/2025_ICLR_3D-SPATIAL-MULTIMODAL-MEMORY/01_overview.md,"Robotics, 3D Vision, Gaussian Splatting"
REFERENCE,Curated reference,VLA and generalist robot policies,pr-0119,2025,NeurIPS,4D-VLA:  Spatiotemporal Vision-Language-Action Pretraining with Cross-Scene Calibration,./2025/NeurIPS/2025_NeurIPS_4D-VLA-Spatiotemporal-Vision-Language-Action-Pretraining-w/01_overview.md,"VLA, Vision-Language Model"
REFERENCE,Curated reference,"Locomotion, whole-body, mobile manipulation, and humanoids",pr-0674,2025,RSS,ArticuBot: Learning Universal Articulated Object Manipulation Policy via Large Scale Simulation,./2025/RSS/2025_RSS_ArticuBot-Learning-Universal-Articulated-Object-Manipulati/01_overview.md,"Robotics, mobile manipulation, simulation, articulated objects"
REFERENCE,Curated reference,VLA and generalist robot policies,pr-0078,2025,ICLR,Articulate-Anything:  Automatic Modeling of Articulated Objects via a Vision-Language Foundation Model,./2025/ICLR/2025_ICLR_Articulate-Anything-Automatic-Modeling-of-Articulated-Obje/01_overview.md,"Vision-Language Model, Robotics"
REFERENCE,Curated reference,Robotics-enabling 3D perception,pr-0791,2025,ICCV,AutoOcc: Automatic Open-Ended Semantic Occupancy Annotation via Vision-Language Guided Gaussian Splatting,./2025/ICCV/2025_ICCV_AutoOcc-Automatic-Open-Ended-Semantic-Occupancy-Annotation/01_overview.md,"semantic occupancy, Vision-Language, Gaussian Splatting"
REFERENCE,Curated reference,"Locomotion, whole-body, mobile manipulation, and humanoids",pr-0608,2025,RSS,BeamDojo: Learning Agile Humanoid Locomotion on Sparse Footholds,./2025/RSS/2025_RSS_BeamDojo-Learning-Agile-Humanoid-Locomotion-on-Sparse-Foot/01_overview.md,"Robotics, humanoid, perceptive locomotion, sparse footholds, Reinforcement Learning"
REFERENCE,Curated reference,Robotics-enabling 3D perception,pr-0120,2025,NeurIPS,BeliefMapNav: 3D Voxel-Based Belief Map for Zero-Shot Object Navigation,./2025/NeurIPS/2025_NeurIPS_BeliefMapNav-3D-Voxel-Based-Belief-Map-for-Zero-Shot-Objec/01_overview.md,"3D Vision, Navigation"
REFERENCE,Curated reference,VLA and generalist robot policies,pr-0108,2025,NeurIPS,BridgeVLA: Input-Output Alignment for Efficient 3D Manipulation Learning with Vision-Language Models,./2025/NeurIPS/2025_NeurIPS_BridgeVLA-Input-Output-Alignment-for-Efficient-3D-Manipula/01_overview.md,"VLA, Vision-Language Model, Robotics, 3D Vision"
REFERENCE,Curated reference,"Locomotion, whole-body, mobile manipulation, and humanoids",pr-0665,2025,RSS,Bridging the Sim-to-Real Gap for Athletic Loco-Manipulation,./2025/RSS/2025_RSS_Bridging-the-Sim-to-Real-Gap-for-Athletic-Loco-Manipulatio/01_overview.md,"Robotics, quadruped locomotion, loco-manipulation, sim-to-real"
REFERENCE,Curated reference,VLA and generalist robot policies,pr-0127,2025,NeurIPS,ChatVLA-2: Vision-Language-Action Model with Open-World Reasoning,./2025/NeurIPS/2025_NeurIPS_ChatVLA-2-Vision-Language-Action-Model-with-Open-World-Rea/01_overview.md,"VLA, Vision-Language Model, Reinforcement Learning"
REFERENCE,Curated reference,VLA and generalist robot policies,pr-0234,2025,ICCV,CoA-VLA: Improving Vision-Language-Action Models via Visual-Text Chain-of-Affordance,./2025/ICCV/2025_ICCV_CoA-VLA-Improving-Vision-Language-Action-Models-via-Visual/01_overview.md,"VLA, Vision-Language Model"
REFERENCE,Curated reference,Robotics-enabling 3D perception,pr-0057,2025,CVPR,Continuous 3D Perception Model with Persistent State,./2025/CVPR/2025_CVPR_Continuous-3D-Perception-Model-with-Persistent-State/01_overview.md,"3D reconstruction, SLAM, representation"
REFERENCE,Curated reference,VLA and generalist robot policies,pr-0773,2025,CVPR,CoT-VLA: Visual Chain-of-Thought Reasoning for Vision-Language-Action Models,./2025/CVPR/2025_CVPR_CoT-VLA-Visual-Chain-of-Thought-Reasoning-for-Vision-Langu/01_overview.md,"VLA, Chain-of-Thought, Robotics"
REFERENCE,Curated reference,"Manipulation, contact, tactile, and dexterity",pr-0580,2025,ICLR,Data Scaling Laws in Imitation Learning for Robotic Manipulation,./2025/ICLR/2025_ICLR_Data-Scaling-Laws-in-Imitation-Learning-for-Robotic-Manipu/01_overview.md,"Robotics, Imitation Learning, scaling laws, data collection"
REFERENCE,Curated reference,Robotics-enabling 3D perception,pr-0235,2025,ICCV,Details Matter for Indoor Open-vocabulary 3D Instance Segmentation,./2025/ICCV/2025_ICCV_Details-Matter-for-Indoor-Open-vocabulary-3D-Instance-Segm/01_overview.md,"3D Vision, semantic"
REFERENCE,Curated reference,VLA and generalist robot policies,pr-0134,2025,ICML,DiffusionVLA: Scaling Robot Foundation Models via Unified Diffusion and Autoregression,./2025/ICML/2025_ICML_DiffusionVLA-Scaling-Robot-Foundation-Models-via-Unified-D/01_overview.md,"VLA, Vision-Language Model, Robotics, Diffusion"
REFERENCE,Curated reference,VLA and generalist robot policies,pr-0787,2025,ICCV,Dita: Scaling Diffusion Transformer for Generalist Vision-Language-Action Policy,./2025/ICCV/2025_ICCV_Dita-Scaling-Diffusion-Transformer-for-Generalist-Vision-L/01_overview.md,"VLA, Diffusion, Transformer"
REFERENCE,Curated reference,VLA and generalist robot policies,pr-0121,2025,NeurIPS,DreamVLA: A Vision-Language-Action Model Dreamed with Comprehensive World Knowledge,./2025/NeurIPS/2025_NeurIPS_DreamVLA-A-Vision-Language-Action-Model-Dreamed-with-Compr/01_overview.md,"VLA, Vision-Language Model, Robotics, Reinforcement Learning"
REFERENCE,Curated reference,Robotics-enabling 3D perception,pr-0109,2025,NeurIPS,Dynam3D: Dynamic Layered 3D Tokens Empower VLM for Vision-and-Language Navigation,./2025/NeurIPS/2025_NeurIPS_Dynam3D-Dynamic-Layered-3D-Tokens-Empower-VLM-for-Vision-a/01_overview.md,"Vision-Language Model, 3D Vision, Navigation"
REFERENCE,Curated reference,"World models, safety, uncertainty, and recovery",pr-0708,2025,RSS,Dynamic Safety in Complex Environments: Synthesizing Safety Filters with Poisson's Equation,./2025/RSS/2025_RSS_Dynamic-Safety-in-Complex-Environments-Synthesizing-Safety/01_overview.md,"Robotics, safety filter, control barrier function, perception, humanoid, quadruped"
REFERENCE,Curated reference,VLA and generalist robot policies,pr-0114,2025,NeurIPS,DynaRend: Learning 3D Dynamics via Masked Future Rendering for Robotic Manipulation,./2025/NeurIPS/2025_NeurIPS_DynaRend-Learning-3D-Dynamics-via-Masked-Future-Rendering/01_overview.md,"Robotics, 3D Vision"
REFERENCE,Curated reference,,pr-0141,2025,ICML,EmbodiedBench: Comprehensive Benchmarking Multi-modal Large Language Models for Vision-Driven Embodied Agents,./2025/ICML/2025_ICML_EmbodiedBench-Comprehensive-Benchmarking-Multi-modal-Large/01_overview.md,Benchmark
REFERENCE,Curated reference,Robotics-enabling 3D perception,pr-0227,2025,ICCV,EmbodiedOcc: Embodied 3D Occupancy Prediction for Vision-based Online Scene Understanding,./2025/ICCV/2025_ICCV_EmbodiedOcc-Embodied-3D-Occupancy-Prediction-for-Vision-ba/01_overview.md,3D Vision
REFERENCE,Curated reference,VLA and generalist robot policies,pr-0084,2025,ICLR,ET-SEED: EFFICIENT TRAJECTORY-LEVEL SE(3) EQUIVARIANT DIFFUSION POLICY,./2025/ICLR/2025_ICLR_ET-SEED-EFFICIENT-TRAJECTORY-LEVEL-SE3-EQUIVARIANT-DIFFUSI/01_overview.md,"Robotics, Diffusion, equivariant"
REFERENCE,Curated reference,VLA and generalist robot policies,pr-0237,2025,ICCV,Exploring the Adversarial Vulnerabilities of Vision-Language-Action Models in Robotics,./2025/ICCV/2025_ICCV_Exploring-the-Adversarial-Vulnerabilities-of-Vision-Langua/01_overview.md,"VLA, Vision-Language Model, Robotics"
REFERENCE,Curated reference,VLA and generalist robot policies,pr-0116,2025,NeurIPS,Fast-in-Slow: A Dual-System VLA Model Unifying Fast Manipulation within Slow Reasoning,./2025/NeurIPS/2025_NeurIPS_Fast-in-Slow-A-Dual-System-VLA-Model-Unifying-Fast-Manipul/01_overview.md,"VLA, Vision-Language Model, Robotics"
REFERENCE,Curated reference,VLA and generalist robot policies,pr-0228,2025,ICCV,FedVLA: Federated Vision-Language-Action Learning with Dual Gating Mixture-of-Experts for Robotic Manipulation,./2025/ICCV/2025_ICCV_FedVLA-Federated-Vision-Language-Action-Learning-with-Dual/01_overview.md,"VLA, Vision-Language Model, Robotics"
REFERENCE,Curated reference,Robotics-enabling 3D perception,pr-0438,2025,NeurIPS,Fin3R: Fine-tuning Feed-forward 3D Reconstruction Models via Monocular Knowledge Distillation,./2025/NeurIPS/2025_NeurIPS_Fin3R-Fine-tuning-Feed-forward-3D-Reconstruction-Models-vi/01_overview.md,"3D reconstruction, depth, 3D Vision"
REFERENCE,Curated reference,Robotics-enabling 3D perception,pr-0468,2025,3DV,"FlowMap: High-Quality Camera Poses, Intrinsics, and Depth via Gradient Descent",./2025/3DV/2025_3DV_FlowMap-High-Quality-Camera-Poses-Intrinsics-and-Depth-via/01_overview.md,"geometry, depth, 3D Vision"
REFERENCE,Curated reference,VLA and generalist robot policies,pr-0128,2025,NeurIPS,ForceVLA: Enhancing VLA Models with a Force-aware MoE for Contact-rich Manipulation,./2025/NeurIPS/2025_NeurIPS_ForceVLA-Enhancing-VLA-Models-with-a-Force-aware-MoE-for-C/01_overview.md,"VLA, Robotics"
REFERENCE,Curated reference,Robotics-enabling 3D perception,pr-0256,2025,ICCV,FROSS: Faster-Than-Real-Time Online 3D Semantic Scene Graph Generation from RGB-D Images,./2025/ICCV/2025_ICCV_FROSS-Faster-Than-Real-Time-Online-3D-Semantic-Scene-Graph/01_overview.md,"3D Vision, Graph Reasoning, semantic"
REFERENCE,Curated reference,Robotics-enabling 3D perception,pr-0377,2025,ICCV,GaussianOcc: Fully Self-supervised and Efficient 3D Occupancy Estimation with Gaussian Splatting,./2025/ICCV/2025_ICCV_GaussianOcc-Fully-Self-supervised-and-Efficient-3D-Occupan/01_overview.md,"Gaussian Splatting, sensor fusion, LiDAR, 3D Vision"
REFERENCE,Curated reference,Robotics-enabling 3D perception,pr-0440,2025,NeurIPS,GeGS-PCR: Fast and Robust Color 3D Point Cloud Registration with Two-Stage Geometric-3DGS Fusion,./2025/NeurIPS/2025_NeurIPS_GeGS-PCR-Fast-and-Robust-Color-3D-Point-Cloud-Registration/01_overview.md,"geometry, sensor fusion, LiDAR, point cloud, 3D Vision"
REFERENCE,Curated reference,"Manipulation, contact, tactile, and dexterity",pr-0579,2025,ICLR,Geometry-aware RL for Manipulation of Varying Shapes and Deformable Objects,./2025/ICLR/2025_ICLR_Geometry-aware-RL-for-Manipulation-of-Varying-Shapes-and-D/01_overview.md,"Robotics, Reinforcement Learning, SE(3) equivariance, deformable manipulation"
REFERENCE,Curated reference,Robotics-enabling 3D perception,pr-0290,2025,IROS,GRaD-Nav: Efficiently Learning Visual Drone Navigation with Gaussian Radiance Fields and Differentiable Dynamics,./2025/IROS/2025_IROS_GRaD-Nav-Efficiently-Learning-Visual-Drone-Navigation-with/01_overview.md,"Navigation, Gaussian Splatting"
REFERENCE,Curated reference,Robotics-enabling 3D perception,pr-0173,2025,ICRA,Graph2Nav: 3D Object-Relation Graph Generation to Robot Navigation,./2025/ICRA/2025_ICRA_Graph2Nav-3D-Object-Relation-Graph-Generation-to-Robot-Nav/01_overview.md,"Robotics, 3D Vision, Navigation, Graph Reasoning"
REFERENCE,Curated reference,VLA and generalist robot policies,pr-0067,2025,ICLR,GravMAD: Grounded Spatial Value Maps Guided Action Diffusion for Generalized 3D Manipulation,./2025/ICLR/2025_ICLR_GravMAD-Grounded-Spatial-Value-Maps-Guided-Action-Diffusio/01_overview.md,"Robotics, 3D Vision, Diffusion, Imitation Learning"
REFERENCE,Curated reference,Robotics-enabling 3D perception,pr-0289,2025,IROS,GSplatVNM: Point-of-View Synthesis for Visual Navigation Models Using Gaussian Splatting,./2025/IROS/2025_IROS_GSplatVNM-Point-of-View-Synthesis-for-Visual-Navigation-Mo/01_overview.md,"Navigation, Gaussian Splatting"
REFERENCE,Curated reference,VLA and generalist robot policies,pr-0789,2025,ICCV,GWM: Towards Scalable Gaussian World Models for Robotic Manipulation,./2025/ICCV/2025_ICCV_GWM-Towards-Scalable-Gaussian-World-Models-for-Robotic-Man/01_overview.md,"Gaussian Splatting, world model, Robotics"
REFERENCE,Curated reference,VLA and generalist robot policies,pr-0066,2025,ICLR,HAMSTER: Hierarchical Action Models for Open-World Robot Manipulation,./2025/ICLR/2025_ICLR_HAMSTER-Hierarchical-Action-Models-for-Open-World-Robot-Ma/01_overview.md,"Robotics, Reinforcement Learning"
REFERENCE,Curated reference,VLA and generalist robot policies,pr-0280,2025,IROS,Helpful DoggyBot: Open-World Object Fetching using Legged Robots and Vision-Language Models,./2025/IROS/2025_IROS_Helpful-DoggyBot-Open-World-Object-Fetching-using-Legged-R/01_overview.md,"Vision-Language Model, Robotics, Reinforcement Learning"
REFERENCE,Curated reference,VLA and generalist robot policies,pr-0142,2025,ICML,Hi Robot: Open-Ended Instruction Following with Hierarchical Vision-Language-Action Models,./2025/ICML/2025_ICML_Hi-Robot-Open-Ended-Instruction-Following-with-Hierarchica/01_overview.md,"VLA, Vision-Language Model, Robotics"
REFERENCE,Curated reference,"Locomotion, whole-body, mobile manipulation, and humanoids",pr-0610,2025,CoRL,Hold My Beer: Learning Gentle Humanoid Locomotion and End-Effector Stabilization Control,./2025/CoRL/2025_CoRL_Hold-My-Beer-Learning-Gentle-Humanoid-Locomotion-and-End-E/01_overview.md,"Robotics, humanoid, locomotion, end-effector stabilization, multi-rate control"
REFERENCE,Curated reference,"Locomotion, whole-body, mobile manipulation, and humanoids",pr-0663,2025,RSS,Human2LocoMan: Learning Versatile Quadrupedal Manipulation with Human Pretraining,./2025/RSS/2025_RSS_Human2LocoMan-Learning-Versatile-Quadrupedal-Manipulation/01_overview.md,"Robotics, quadruped locomotion, loco-manipulation, human demonstrations"
REFERENCE,Curated reference,Robotics-enabling 3D perception,pr-0068,2025,ICLR,ImagineNav: Prompting Vision-Language Models as Embodied Navigator through Scene Imagination,./2025/ICLR/2025_ICLR_ImagineNav-Prompting-Vision-Language-Models-as-Embodied-Na/01_overview.md,"Vision-Language Model, Robotics, Navigation"
REFERENCE,Curated reference,VLA and generalist robot policies,pr-0172,2025,ICRA,IRef-VLA: A Benchmark for Interactive Referential Grounding with Imperfect Language in 3D Scenes,./2025/ICRA/2025_ICRA_IRef-VLA-A-Benchmark-for-Interactive-Referential-Grounding/01_overview.md,"VLA, 3D Vision, Benchmark"
REFERENCE,Curated reference,"RL, IL, offline learning, and robot data",pr-0863,2025,arXiv,Isaac Lab: A GPU-Accelerated Simulation Framework for Multi-Modal Robot Learning,./2025/arXiv/2025_arXiv_Isaac-Lab-A-GPU-Accelerated-Simulation-Framework-for-Multi/01_overview.md,"Robotics, simulation, GPU, Robot Learning, NVIDIA"
REFERENCE,Curated reference,VLA and generalist robot policies,pr-0117,2025,NeurIPS,"Knowledge Insulating Vision-Language-Action Models: Train Fast, Run Fast, Generalize Better",./2025/NeurIPS/2025_NeurIPS_Knowledge-Insulating-Vision-Language-Action-Models-Train-F/01_overview.md,"VLA, Vision-Language Model, Robotics"
REFERENCE,Curated reference,Robotics-enabling 3D perception,pr-0417,2025,ICLR,LaGeM: A Large Geometry Model for 3D Representation Learning and Diffusion,./2025/ICLR/2025_ICLR_LaGeM-A-Large-Geometry-Model-for-3D-Representation-Learnin/01_overview.md,"Diffusion, Generation, 3D Vision"
REFERENCE,Curated reference,Robotics-enabling 3D perception,pr-0474,2025,3DV,LangOcc: Open Vocabulary Occupancy Estimation via Volume Rendering,./2025/3DV/2025_3DV_LangOcc-Open-Vocabulary-Occupancy-Estimation-via-Volume-Re/01_overview.md,"sensor fusion, LiDAR, 3D Vision"
REFERENCE,Curated reference,VLA and generalist robot policies,pr-0081,2025,ICLR,Learning Geometric Reasoning Networks For Robot Task And Motion Planning,./2025/ICLR/2025_ICLR_Learning-Geometric-Reasoning-Networks-For-Robot-Task-And-M/01_overview.md,"Robotics, Graph Reasoning"
REFERENCE,Curated reference,"World models, safety, uncertainty, and recovery",pr-0605,2025,RSS,Learning Humanoid Standing-up Control across Diverse Postures,./2025/RSS/2025_RSS_Learning-Humanoid-Standing-up-Control-across-Diverse-Postu/01_overview.md,"Robotics, humanoid, standing up, fall recovery, sim-to-real"
REFERENCE,Curated reference,VLA and generalist robot policies,pr-0780,2025,CVPR,Lift3D Policy: Lifting 2D Foundation Models for Robust 3D Robotic Manipulation,./2025/CVPR/2025_CVPR_Lift3D-Policy-Lifting-2D-Foundation-Models-for-Robust-3D-R/01_overview.md,"3D Vision, foundation model, Robotics"
REFERENCE,Curated reference,VLA and generalist robot policies,pr-0072,2025,ICLR,LLaRA: Supercharging Robot Learning Data for Vision-Language Policy,./2025/ICLR/2025_ICLR_LLaRA-Supercharging-Robot-Learning-Data-for-Vision-Languag/01_overview.md,"Vision-Language Model, Robotics"
REFERENCE,Curated reference,"RL, IL, offline learning, and robot data",pr-0147,2025,ICML,LOCATE 3D: Real-World Object Localization via Self-Supervised Learning in 3D,./2025/ICML/2025_ICML_LOCATE-3D-Real-World-Object-Localization-via-Self-Supervis/01_overview.md,"3D Vision, Reinforcement Learning"
REFERENCE,Curated reference,"Manipulation, contact, tactile, and dexterity",pr-0583,2025,ICLR,ManiSkill-HAB: A Benchmark for Low-Level Manipulation in Home Rearrangement Tasks,./2025/ICLR/2025_ICLR_ManiSkill-HAB-A-Benchmark-for-Low-Level-Manipulation-in-Ho/01_overview.md,"Robotics, Benchmark, home rearrangement, Reinforcement Learning"
REFERENCE,Curated reference,Robotics-enabling 3D perception,pr-0467,2025,3DV,MASt3R-SfM: a Fully-Integrated Solution for Unconstrained Structure-from-Motion,./2025/3DV/2025_3DV_MASt3R-SfM-a-Fully-Integrated-Solution-for-Unconstrained-S/01_overview.md,"geometry, 3D Vision"
REFERENCE,Curated reference,Robotics-enabling 3D perception,pr-0170,2025,ICRA,MiniVLN: Efficient Vision-And-Language Navigation by Progressive Knowledge Distillation,./2025/ICRA/2025_ICRA_MiniVLN-Efficient-Vision-And-Language-Navigation-by-Progre/01_overview.md,Navigation
REFERENCE,Curated reference,"Locomotion, whole-body, mobile manipulation, and humanoids",pr-0060,2025,CoRL,MoTo: A Zero-shot Plug-in Interaction-aware Navigation for General Mobile Manipulation,./2025/CoRL/2025_CoRL_MoTo-A-Zero-shot-Plug-in-Interaction-aware-Navigation-for/01_overview.md,"Navigation, mobile manipulation, VLM"
