paper_id,title,year,venue,publication_kind,publication_status,category,primary_track,tier,sequence,roles,facets,evidence_level,reading_status,curation_status,identifier_status,primary_source_scope,primary_source,code_status,data_status,resource_ids,admission_reason,tier_reason,outgoing_relations,incoming_relation_count,overview_path
pr-0940,VLMimic: Vision Language Models are Visual Imitation Learner for Fine-grained Actions,2024,NeurIPS,conference,peer_reviewed,VLA and Generalist Robot Policies,VLA and generalist robot policies,NEXT,,method,"{""learning"":[""vla""],""interaction"":[""grasping""],""modality"":[""language"",""rgb"",""video""],""control_level"":[""policy""],""setting"":[""long_horizon""],""embodiment"":[""arm""]}",FULL_TEXT_CHECKED,UNREAD,recorded,identified,paper_specific,https://proceedings.neurips.cc/paper_files/paper/2024/hash/8e6f3d53b2bef98fce17e699557f5f11-Abstract-Conference.html,not_identified,not_recorded,,VLM을 high-level planner에만 쓰지 않고 human video에서 fine-grained action skill까지 학습시키는 video-to-robot missing link다.,Specialized or frontier extension selected after CORE for the VLA and generalist robot policies branch.,[],0,./2024/NeurIPS/2024_NeurIPS_VLMimic-Vision-Language-Models-are-Visual-Imitation-Learne/01_overview.md
pr-0768,Volumetric Environment Representation for Vision-Language Navigation,2024,CVPR,conference,peer_reviewed,Embodied Navigation and Mapping,Robotics-enabling 3D perception,NEXT,,method,"{""learning"":[],""interaction"":[""navigation""],""modality"":[""language"",""point_cloud"",""rgb""],""control_level"":[""state_estimation""],""setting"":[],""embodiment"":[""mobile""]}",FULL_TEXT_CHECKED,UNREAD,recorded,source_only,paper_specific,https://openaccess.thecvf.com/content/CVPR2024/html/Liu_Volumetric_Environment_Representation_for_Vision-Language_Navigation_CVPR_2024_paper.html,not_identified,not_recorded,benchmark:r2r;metric:map,"Volumetric Environment Representation for Vision-Language Navigation is a NEXT comparison paper because it extends an algorithmic or policy mechanism around Vision-Language Navigation, 3D geometry, representation in Robotics-enabling 3D perception, exposing a specialized frontier after the shared CORE spine.",Specialized or frontier extension selected after CORE for the Robotics-enabling 3D perception branch.,[],0,./2024/CVPR/2024_CVPR_Volumetric-Environment-Representation-for-Vision-Language/01_overview.md
pr-0055,VoxAct-B: Voxel-Based Acting and Stabilizing Policy for Bimanual Manipulation,2024,CoRL,conference,peer_reviewed,VLA and Generalist Robot Policies,VLA and generalist robot policies,NEXT,,method,"{""learning"":[""vla""],""interaction"":[""grasping""],""modality"":[""language""],""control_level"":[""policy""],""setting"":[],""embodiment"":[""arm"",""bimanual""]}",FULL_TEXT_CHECKED,UNREAD,recorded,source_only,paper_specific,https://proceedings.mlr.press/v270/liu25i.html,project_only,not_recorded,benchmark:rlbench;code:728fefe9d997;metric:success-rate,"VoxAct-B: Voxel-Based Acting and Stabilizing Policy for Bimanual Manipulation is a NEXT comparison paper because it extends an algorithmic or policy mechanism around VLM, 3D manipulation, bimanual in VLA and generalist robot policies, exposing a specialized frontier after the shared CORE spine.",Specialized or frontier extension selected after CORE for the VLA and generalist robot policies branch.,[],0,./2024/CoRL/2024_CoRL_VoxAct-B-Voxel-Based-Acting-and-Stabilizing-Policy-for-Bim/01_overview.md
pr-0603,WoCoCo: Learning Whole-Body Humanoid Control with Sequential Contacts,2024,CoRL,conference,peer_reviewed,"Locomotion, Whole-Body, and Mobile Manipulation","Locomotion, whole-body, mobile manipulation, and humanoids",NEXT,,method,"{""learning"":[""reinforcement_learning""],""interaction"":[""contact_rich"",""grasping"",""locomotion"",""whole_body""],""modality"":[""force_torque""],""control_level"":[""feedback_control"",""whole_body""],""setting"":[],""embodiment"":[""arm"",""humanoid"",""mobile""]}",FULL_TEXT_CHECKED,UNREAD,recorded,identified,paper_specific,https://openreview.net/forum?id=Czs2xH9114,project_only,not_recorded,code:ac83bc21c7ca;metric:success-rate,"WoCoCo: Learning Whole-Body Humanoid Control with Sequential Contacts is a NEXT comparison paper because it extends an algorithmic or policy mechanism around Robotics, humanoid, whole-body control in Locomotion, whole-body, mobile manipulation, and humanoids, exposing a specialized frontier after the shared CORE spine.","Specialized or frontier extension selected after CORE for the Locomotion, whole-body, mobile manipulation, and humanoids branch.",[],0,./2024/CoRL/2024_CoRL_WoCoCo-Learning-Whole-Body-Humanoid-Control-with-Sequentia/01_overview.md
pr-0130,3D Equivariant Visuomotor Policy Learning via Spherical Projection,2025,NeurIPS,conference,peer_reviewed,VLA and Generalist Robot Policies,VLA and generalist robot policies,REFERENCE,,method,"{""learning"":[""vla""],""interaction"":[],""modality"":[""language"",""rgb""],""control_level"":[""policy""],""setting"":[],""embodiment"":[]}",FULL_TEXT_CHECKED,N/A,recorded,identified,paper_specific,https://openreview.net/forum?id=kXJd4JxF34,not_identified,not_recorded,metric:success-rate,"3D Equivariant Visuomotor Policy Learning via Spherical Projection is retained as REFERENCE because it provides an algorithmic or policy mechanism around Robotics, 3D Vision, equivariant for targeted comparison in VLA and generalist robot policies; it is not required for the current intensive reading spine.","Important on-demand reference, but not required in the current intensive sequence.",[],0,./2025/NeurIPS/2025_NeurIPS_3D-Equivariant-Visuomotor-Policy-Learning-via-Spherical-Pr/01_overview.md
pr-0785,3D Gaussian Map with Open-Set Semantic Grouping for Vision-Language Navigation,2025,ICCV,conference,peer_reviewed,Embodied Navigation and Mapping,Robotics-enabling 3D perception,REFERENCE,,method,"{""learning"":[],""interaction"":[""navigation""],""modality"":[""language"",""point_cloud"",""rgb""],""control_level"":[""state_estimation""],""setting"":[],""embodiment"":[""mobile""]}",FULL_TEXT_CHECKED,N/A,recorded,source_only,paper_specific,https://openaccess.thecvf.com/content/ICCV2025/html/Gao_3D_Gaussian_Map_with_Open-Set_Semantic_Grouping_for_Vision-Language_Navigation_ICCV_2025_paper.html,not_identified,not_recorded,benchmark:r2r;metric:map,"3D Gaussian Map with Open-Set Semantic Grouping for Vision-Language Navigation is retained as REFERENCE because it provides an algorithmic or policy mechanism around Gaussian Splatting, Vision-Language Navigation, semantic for targeted comparison in Robotics-enabling 3D perception; it is not required for the current intensive reading spine.","Important on-demand reference, but not required in the current intensive sequence.",[],0,./2025/ICCV/2025_ICCV_3D-Gaussian-Map-with-Open-Set-Semantic-Grouping-for-Vision/01_overview.md
pr-0145,3D Question Answering via only 2D Vision-Language Models,2025,ICML,conference,peer_reviewed,3D Vision-Language Understanding,Robotics-enabling 3D perception,ARCHIVE,,method,"{""learning"":[],""interaction"":[],""modality"":[""language"",""rgb""],""control_level"":[],""setting"":[],""embodiment"":[]}",FULL_TEXT_CHECKED,N/A,recorded,identified,paper_specific,https://openreview.net/forum?id=IkhJApkJQ3,not_identified,not_recorded,benchmark:scanqa;metric:map,"3D Question Answering via only 2D Vision-Language Models is retained as ARCHIVE because its an algorithmic or policy mechanism around Vision-Language Model, 3D Vision preserves historical or adjacent context for Robotics-enabling 3D perception; it is outside the current robotics-first intensive scope.",Historical or adjacent material retained for search; outside the current intensive scope.,[],0,./2025/ICML/2025_ICML_3D-Question-Answering-via-only-2D-Vision-Language-Models/01_overview.md
pr-0070,3D Vision-Language Gaussian Splatting,2025,ICLR,conference,peer_reviewed,Language-Grounded 3D Scene Representations,Robotics-enabling 3D perception,ARCHIVE,,method,"{""learning"":[],""interaction"":[],""modality"":[""language"",""point_cloud"",""rgb""],""control_level"":[],""setting"":[],""embodiment"":[]}",FULL_TEXT_CHECKED,N/A,recorded,identified,paper_specific,https://openreview.net/forum?id=SSE9myD9SG,not_identified,not_recorded,metric:map,"3D Vision-Language Gaussian Splatting is retained as ARCHIVE because its an algorithmic or policy mechanism around Vision-Language Model, 3D Vision, Gaussian Splatting preserves historical or adjacent context for Robotics-enabling 3D perception; it is outside the current robotics-first intensive scope.",Historical or adjacent material retained for search; outside the current intensive scope.,[],0,./2025/ICLR/2025_ICLR_3D-Vision-Language-Gaussian-Splatting/01_overview.md
pr-0079,3D-AffordanceLLM: Harnessing Large Language Models for Open-Vocabulary Affordance Detection in 3D Worlds,2025,ICLR,conference,peer_reviewed,VLA and Generalist Robot Policies,VLA and generalist robot policies,REFERENCE,,method,"{""learning"":[""reinforcement_learning"",""vla""],""interaction"":[""contact_rich""],""modality"":[""force_torque"",""language"",""rgb""],""control_level"":[""policy""],""setting"":[],""embodiment"":[]}",FULL_TEXT_CHECKED,N/A,recorded,identified,paper_specific,https://openreview.net/forum?id=GThTiuXgDC,not_identified,not_recorded,metric:success-rate,"3D-AffordanceLLM: Harnessing Large Language Models for Open-Vocabulary Affordance Detection in 3D Worlds is retained as REFERENCE because it provides an algorithmic or policy mechanism around Robotics, 3D Vision, Reinforcement Learning for targeted comparison in VLA and generalist robot policies; it is not required for the current intensive reading spine.","Important on-demand reference, but not required in the current intensive sequence.",[],0,./2025/ICLR/2025_ICLR_3D-AffordanceLLM-Harnessing-Large-Language-Models-for-Open/01_overview.md
pr-0077,3D-SPATIAL MULTIMODAL MEMORY,2025,ICLR,conference,peer_reviewed,Language-Grounded 3D Scene Representations,Robotics-enabling 3D perception,REFERENCE,,method,"{""learning"":[],""interaction"":[],""modality"":[""language"",""point_cloud"",""rgb""],""control_level"":[],""setting"":[],""embodiment"":[]}",FULL_TEXT_CHECKED,N/A,recorded,identified,paper_specific,https://openreview.net/forum?id=XYdstv3ySl,not_identified,not_recorded,metric:map,"3D-SPATIAL MULTIMODAL MEMORY is retained as REFERENCE because it provides an algorithmic or policy mechanism around Robotics, 3D Vision, Gaussian Splatting for targeted comparison in Robotics-enabling 3D perception; it is not required for the current intensive reading spine.","Important on-demand reference, but not required in the current intensive sequence.",[],0,./2025/ICLR/2025_ICLR_3D-SPATIAL-MULTIMODAL-MEMORY/01_overview.md
pr-0792,3DGraphLLM: Combining Semantic Graphs and Large Language Models for 3D Scene Understanding,2025,ICCV,conference,peer_reviewed,3D Vision-Language Understanding,Robotics-enabling 3D perception,ARCHIVE,,method,"{""learning"":[],""interaction"":[],""modality"":[""language"",""rgb""],""control_level"":[],""setting"":[],""embodiment"":[]}",FULL_TEXT_CHECKED,N/A,recorded,source_only,paper_specific,https://openaccess.thecvf.com/content/ICCV2025/html/Zemskova_3DGraphLLM_Combining_Semantic_Graphs_and_Large_Language_Models_for_3D_ICCV_2025_paper.html,not_identified,not_recorded,benchmark:scanqa;benchmark:scanrefer;metric:map,"3DGraphLLM: Combining Semantic Graphs and Large Language Models for 3D Scene Understanding is retained as ARCHIVE because its an algorithmic or policy mechanism around 3D Scene Graph, LLM, Graph Reasoning preserves historical or adjacent context for Robotics-enabling 3D perception; it is outside the current robotics-first intensive scope.",Historical or adjacent material retained for search; outside the current intensive scope.,[],0,./2025/ICCV/2025_ICCV_3DGraphLLM-Combining-Semantic-Graphs-and-Large-Language-Mo/01_overview.md
pr-0058,3DS-VLA: A 3D Spatial-Aware Vision Language Action Model for Robust Multi-Task Manipulation,2025,CoRL,conference,peer_reviewed,VLA and Generalist Robot Policies,VLA and generalist robot policies,NEXT,,method,"{""learning"":[""vla""],""interaction"":[""grasping""],""modality"":[""language"",""rgb""],""control_level"":[""policy""],""setting"":[],""embodiment"":[""arm""]}",FULL_TEXT_CHECKED,UNREAD,recorded,source_only,paper_specific,https://proceedings.mlr.press/v305/li25g.html,project_only,not_recorded,benchmark:rlbench;code:9e5d873a5a87;metric:success-rate,"3DS-VLA: A 3D Spatial-Aware Vision Language Action Model for Robust Multi-Task Manipulation is a NEXT comparison paper because it extends an algorithmic or policy mechanism around VLA, 3D Vision, Robotics in VLA and generalist robot policies, exposing a specialized frontier after the shared CORE spine.",Specialized or frontier extension selected after CORE for the VLA and generalist robot policies branch.,[],0,./2025/CoRL/2025_CoRL_3DS-VLA-A-3D-Spatial-Aware-Vision-Language-Action-Model-fo/01_overview.md
pr-0119,4D-VLA:  Spatiotemporal Vision-Language-Action Pretraining with Cross-Scene Calibration,2025,NeurIPS,conference,peer_reviewed,VLA and Generalist Robot Policies,VLA and generalist robot policies,REFERENCE,,method,"{""learning"":[""vla""],""interaction"":[],""modality"":[""language"",""rgb""],""control_level"":[""policy""],""setting"":[],""embodiment"":[]}",FULL_TEXT_CHECKED,N/A,recorded,identified,paper_specific,https://openreview.net/forum?id=yFjgV3cJje,not_identified,not_recorded,benchmark:libero;metric:success-rate,"4D-VLA:  Spatiotemporal Vision-Language-Action Pretraining with Cross-Scene Calibration is retained as REFERENCE because it provides an algorithmic or policy mechanism around VLA, Vision-Language Model for targeted comparison in VLA and generalist robot policies; it is not required for the current intensive reading spine.","Important on-demand reference, but not required in the current intensive sequence.",[],0,./2025/NeurIPS/2025_NeurIPS_4D-VLA-Spatiotemporal-Vision-Language-Action-Pretraining-w/01_overview.md
pr-0385,A Lesson in Splats: Teacher-Guided Diffusion for 3D Gaussian Splats Generation with 2D Supervision,2025,ICCV,conference,peer_reviewed,3D Generative Modeling,Robotics-enabling 3D perception,ARCHIVE,,method,"{""learning"":[""diffusion""],""interaction"":[],""modality"":[""point_cloud"",""rgb""],""control_level"":[],""setting"":[],""embodiment"":[]}",FULL_TEXT_CHECKED,N/A,recorded,source_only,paper_specific,https://openaccess.thecvf.com/content/ICCV2025/html/Peng_A_Lesson_in_Splats_Teacher-Guided_Diffusion_for_3D_Gaussian_Splats_ICCV_2025_paper.html,not_identified,not_recorded,,"A Lesson in Splats: Teacher-Guided Diffusion for 3D Gaussian Splats Generation with 2D Supervision is retained as ARCHIVE because its an algorithmic or policy mechanism around Gaussian Splatting, Diffusion, Generation preserves historical or adjacent context for Robotics-enabling 3D perception; it is outside the current robotics-first intensive scope.",Historical or adjacent material retained for search; outside the current intensive scope.,[],0,./2025/ICCV/2025_ICCV_A-Lesson-in-Splats-Teacher-Guided-Diffusion-for-3D-Gaussia/01_overview.md
pr-0271,ActiveGS: Active Scene Reconstruction using Gaussian Splatting,2025,RA-L,journal,peer_reviewed,Language-Grounded 3D Scene Representations,Robotics-enabling 3D perception,ARCHIVE,,method,"{""learning"":[],""interaction"":[],""modality"":[""language"",""point_cloud""],""control_level"":[],""setting"":[],""embodiment"":[]}",FULL_TEXT_CHECKED,N/A,recorded,identified,paper_specific,https://arxiv.org/abs/2412.17769,released,not_recorded,code:695f366f2e3c;metric:map,ActiveGS: Active Scene Reconstruction using Gaussian Splatting is retained as ARCHIVE because its an algorithmic or policy mechanism around Gaussian Splatting preserves historical or adjacent context for Robotics-enabling 3D perception; it is outside the current robotics-first intensive scope.,Historical or adjacent material retained for search; outside the current intensive scope.,[],0,./2025/RA-L/2025_RA-L_ActiveGS-Active-Scene-Reconstruction-using-Gaussian-Splatt/01_overview.md
